tags,visible,lon,lat,version,timestamp,id,changeset,depot,industrial,landuse,military,residential,osm_type,basin,construction,farmyard,grass,port,railway
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:housenumber"":""6 th floor"",""addr:postcode"":""380015"",""addr:street"":""Service road - Sarkhej Gandhinagar Highway"",""building:levels"":""12"",""name"":""Green Acres""}",,,,4,1734449797,413841390,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:postcode"":""380008"",""description"":""Maninagar Legislative Assembly"",""name"":""Harihar Society""}",,,,4,1469465733,422803570,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Maninagar"",""addr:postcode"":""380008"",""name"":""Sitabaug Society""}",,,,3,1469465734,422803930,,,,residential,,,way,,,,,,
"{""visible"":false,""description"":""Maninagar Legislative Assembly"",""name"":""Nutanshakti Nagar Society Part-II""}",,,,2,1469465733,422900886,,,,residential,,,way,,,,,,
"{""visible"":false,""description"":""Maninagar Legislative Assembly"",""name"":""Sardar Patel Society""}",,,,1,1465109290,422901876,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Hansol""}",,,,9,1749875711,424069259,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1579082548,424069303,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1733916808,424076399,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1465564451,424076405,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1465564451,424076406,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,8,1712048324,424076412,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,10,1731468711,424707372,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1731468734,424713805,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1731468734,424713812,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1465808157,424713817,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1710831474,424713837,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1731468770,424713847,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,6,1731468684,424720631,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1465815750,424727368,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""NewGunjan Flats""}",,,,5,1722348097,425874352,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382481"",""addr:street"":""NEW ROAD NIRNAYNAGAR"",""building"":""residential"",""building:levels"":""1"",""name"":""Sector1""}",,,,2,1710999674,425878950,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Hollywood Basti""}",,,,2,1722424221,447096923,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false,""name"":""Vraj Vihar-8""}",,,,2,1711448073,451518492,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""name"":""Koteshwar Village"",""place"":""suburb""}",,,,2,1732688333,451822018,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:city"":""Ranip"",""addr:street"":""Central Jail road"",""name"":""Police Head Quaters ,Ranip""}",,,,4,1722342915,451826621,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:housenumber"":""Shantigram"",""addr:postcode"":""382421"",""name"":""Water Lily"",""wheelchair"":""yes""}",,,,3,1673846627,454856460,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382421"",""addr:street"":""Shantigram"",""name"":""The Meadows"",""website"":""https://www.shantigram.com/the-meadows""}",,,,2,1551681020,454888533,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382480"",""addr:street"":""Ranip"",""name"":""Riddhi Siddhi (Parinay) Society,""}",,,,5,1722349267,460267704,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""IndraPrastha Appartment""}",,,,2,1692652230,461843425,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382480"",""name"":""AryaVilla Appartment""}",,,,3,1773292670,461843692,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382480"",""addr:street"":""CHANDLODIA STATION ROAD"",""name"":""Bhavana Society""}",,,,5,1723468199,462034570,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382480"",""addr:street"":""Nav-sarjan School Road"",""building"":""residential"",""name"":""Ami-Park Society""}",,,,3,1723468199,462034718,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382480"",""addr:street"":""Nav-Sarjan School Road"",""name"":""Surya-Ami Appartment""}",,,,3,1723468199,462035089,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382480"",""addr:street"":""Balol Nagar Road"",""name"":""Swaminarayan Avenue""}",,,,3,1722348097,462145077,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Green Avenue Appartment""}",,,,1,1482920620,462299625,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Saket Appartment""}",,,,2,1722349267,462299752,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Nilkanth Mahadev""}",,,,1,1482921206,462301379,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""AMC LIG-5, Chandkheda""}",,,,1,1483095614,462739600,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,20,1766117377,481529562,,,,residential,,urban,way,,,,,,
"{""visible"":false,""building"":""commercial"",""building:colour"":""beige"",""building:levels"":""3"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,2,1721641157,487512851,,,,residential,,,way,,,,,,
"{""visible"":false,""building"":""residential"",""building:colour"":""beige"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1721642333,487512852,,,,residential,,,way,,,,,,
"{""visible"":false,""building"":""residential"",""building:colour"":""beige"",""building:levels"":""2"",""building:material"":""plaster"",""roof:material"":""concrete"",""roof:shape"":""flat""}",,,,3,1721642333,487512853,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""amay apartments""}",,,,1,1494481994,492704312,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Sanidhya Green""}",,,,5,1783787923,526959044,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1507637812,531442550,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Green Park""}",,,,4,1649423237,531442551,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Safal Vihaan""}",,,,2,1535657817,531442552,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,5,1535693266,531443765,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Gala Villa Aqua""}",,,,1,1507644761,531468258,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""The Meadows Gokuldham By Pacifica""}",,,,3,1576830062,531468542,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""KP Courtyard""}",,,,2,1535796335,531471610,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""78@Gokuldham""}",,,,3,1536387734,531471832,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Safal Amrakunj Bunglows""}",,,,4,1536387734,531471834,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Green County , Gokuldham""}",,,,3,1536387733,531624591,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1682784665,531677757,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1509335667,536796581,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:street"":""Tragad gam road"",""building:levels"":""14"",""name"":""Malabar county 2""}",,,,5,1734449797,541501796,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1721981216,541908325,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,4,1731468790,541908326,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,4,1731468692,541908327,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,4,1731468692,541908328,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,4,1731468711,541908330,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Aawaass River Front""}",,,,2,1731588355,544496006,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Shree Rang Oasis \u0AB6\u0ACD\u0AB0\u0AC0 \u0AB0\u0A82\u0A97 \u0A93\u0A8F\u0AB8\u0ABF\u0AB8""}",,,,1,1512379300,544496007,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Shree Rang Aroma""}",,,,2,1711970850,544496008,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1512395572,544543895,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1709119867,544550229,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""The North Park""}",,,,2,1611992045,545635435,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1512821564,545646504,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Smarana Apartment""}",,,,6,1724062970,547231308,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Venus Parkland""}",,,,1,1513430503,547235577,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Ratnasagar Part-2""}",,,,1,1513578528,547576304,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Gujarat State Judicial Academy""}",,,,1,1513578528,547576305,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Sparsh Residency""}",,,,1,1513590652,547618486,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Crystal Bungalows""}",,,,1,1513590652,547618487,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Keshav Bungalows""}",,,,1,1513590652,547618488,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Coral Bungalows""}",,,,1,1513590652,547618489,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Prince Residency""}",,,,1,1513591304,547622939,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1513591304,547622941,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Kailash Kunj""}",,,,1,1513591304,547622945,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Sentossa Greenland""}",,,,1,1514210002,548985399,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1514210205,548985809,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515079594,550891923,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1723123729,550895302,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515080376,550895303,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515080376,550895304,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1723108615,550895305,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1730541690,551631344,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Shree Rang Earth & Heaven""}",,,,2,1730541690,551631345,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Shree Rang Pineapple""}",,,,2,1730541690,551631346,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Saamarth Heaven III""}",,,,2,1730541690,551631347,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""SWA Bungalows""}",,,,2,1730541690,551631348,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1730544114,551631353,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Shikhar Bunglows""}",,,,3,1732371133,551640841,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1515415871,551654826,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Narayan Avenue""}",,,,2,1612349057,551655654,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515416144,551655655,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515416144,551655656,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515416144,551655657,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Anurag Bungalows""}",,,,2,1612348662,551655658,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1612348662,551655659,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515416929,551658514,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1732371133,551658515,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,1,1515416929,551658516,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1515416929,551658517,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1554724625,551658518,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Shree Balaji Agora Residency""}",,,,2,1730812765,551912361,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Parshwanath Atlantis Park""}",,,,2,1730812765,551912362,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Parshwanath Divine""}",,,,1,1515503335,551912363,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1743781815,553247960,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:city"":""Gandhinagar"",""addr:postcode"":""382421"",""addr:street"":""Kudasan area, Urjanagar 1"",""ele"":""3"",""name"":""Krushnakunj complex""}",,,,2,1732264058,554794122,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Sector 4""}",,,,3,1659027467,581765501,,,,residential,,gated,way,,,,,,
"{""visible"":false,""name"":""Sector 3C""}",,,,3,1637266436,583406409,,,,residential,,gated,way,,,,,,
"{""visible"":false,""name"":""Sector 3B""}",,,,3,1637266436,583406410,,,,residential,,gated,way,,,,,,
"{""visible"":false,""name"":""Sector 1A""}",,,,6,1637269846,583602815,,,,residential,,gated,way,,,,,,
"{""visible"":false,""name"":""Sector 1B""}",,,,2,1637266436,583602817,,,,residential,,gated,way,,,,,,
"{""visible"":false,""name"":""Sector 1C""}",,,,2,1637266436,583602818,,,,residential,,gated,way,,,,,,
"{""visible"":false,""name"":""Sector 1D""}",,,,3,1658952555,583602819,,,,residential,,gated,way,,,,,,
"{""visible"":false}",,,,2,1722342915,584919677,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:street"":""Ananddham Society""}",,,,2,1722348097,586898704,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380061"",""addr:street"":""Ghatlodia"",""name"":""Umed Park Society""}",,,,1,1526055217,587522696,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1722412124,588725398,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Nijanand Society""}",,,,2,1743676625,616132409,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""KP Villas""}",,,,4,1709614570,621294303,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Riviera Greens""}",,,,4,1709614402,621382648,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1535796336,621387696,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1536387733,621387697,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1649423237,621387698,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Gokuldham""}",,,,11,1709614402,621389516,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Surel Apartment""}",,,,2,1710224800,649553548,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1549360281,668423634,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1549361034,668425058,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1549361034,668425061,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1549361611,668426257,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1549361611,668426259,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1549361611,668426260,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1723552772,670402275,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,3,1723758615,670402276,,,,residential,,irregular_settlement,way,,,,,,
"{""visible"":false}",,,,2,1722516534,670402277,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1723552772,670403599,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,6,1773383058,670403600,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722516534,670403890,,,,residential,,rural,way,,,,,,
"{""visible"":false}",,,,2,1722516534,670406786,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,1,1551431414,673829870,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Lad Society""}",,,,2,1723462759,674051094,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Kanam Residency 1""}",,,,4,1732270655,692144297,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Shree Range Entire Society""}",,,,7,1731062854,693880238,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Jainam Bunglows""}",,,,2,1731062854,693886085,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Swarnim Bunglows""}",,,,3,1731062854,693886086,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""GUDA Apartment""}",,,,2,1731314388,693886088,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Swagat Afford""}",,,,5,1732255314,693901596,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Kudasan"",""addr:street"":""Reliance Cross Road"",""name"":""Kanam Residecy 2""}",,,,4,1732270655,693906120,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Raysan"",""addr:postcode"":""382421"",""building:levels"":""3"",""name"":""Vrundavan Bunglows""}",,,,2,1731062854,694241016,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""GUDA Apartment""}",,,,2,1731062854,694478093,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Shakti Society""}",,,,3,1773655366,730859584,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,6,1698060721,730859586,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Gitanjali Society"",""name:gu"":""\u0A97\u0AC0\u0AA4\u0ABE\u0A82\u0A9C\u0AB2\u0ABF \u0AB8\u0ACB\u0AB8\u0ABE\u0A88\u0A9F\u0AC0"",""name:hi"":""\u0917\u0940\u0924\u093E\u0902\u091C\u0932\u093F \u0938\u094B\u0938\u093E\u0907\u091F\u0940""}",,,,1,1571514781,736870314,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Raysan""}",,,,2,1612170768,761459674,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Radesan""}",,,,1,1578398887,761459675,,,,residential,,rural,way,,,,,,
"{""visible"":false,""alt_name"":""Gandhi Ashram"",""name"":""Sabarmati Ashram"",""name:en"":""Sabarmati Ashram"",""tourism"":""attraction"",""wikidata"":""Q1410702"",""wikimedia_commons"":""Category:Sabarmati Ashram"",""wikipedia"":""en:Sabarmati Ashram""}",,,,4,1746945432,776683602,,,,residential,,cottage,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:housenumber"":""A"",""addr:postcode"":""380015"",""addr:street"":""Apang Manav Mandal Road"",""name"":""Shivani Apartment"",""operator"":""Shivani Apartment""}",,,,2,1587538010,794652902,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""AHMEDABAD"",""addr:housenumber"":""I"",""addr:postcode"":""380015"",""addr:street"":""Shivani Apartment"",""name"":""Shivani Apartment"",""operator"":""Shivani Apartment""}",,,,1,1587538010,794655461,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380015"",""addr:street"":""Apang Manav Mandal Road"",""layer"":""-1"",""name"":""Shivani Apartment"",""place"":""plot""}",,,,1,1587538517,794658976,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""Gandhinagar"",""addr:housenumber"":""Suyash Status"",""addr:postcode"":""382007"",""addr:street"":""Randesan Road"",""building:levels"":""5"",""name"":""Suyash Status""}",,,,3,1731408457,798332274,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Gandhinagar"",""addr:housenumber"":""BAPS Swaminarayan Vidyamandir Raysan"",""addr:postcode"":""382007"",""addr:street"":""Randesan Road"",""name"":""BAPS Swaminarayan Vidyamandir Raysan"",""office"":""educational_institution"",""opening_hours:covid19"":""off""}",,,,3,1731404954,798335668,,,,residential,,urban,way,,,,,,
"{""visible"":false,""building"":""apartments"",""building:colour"":""white"",""building:levels"":""3"",""building:material"":""plaster"",""roof:colour"":""lightgrey"",""roof:material"":""tar_paper"",""roof:shape"":""flat""}",,,,2,1718020453,844263035,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""name"":""Sector 3A""}",,,,2,1637266436,875814172,,,,residential,,gated,way,,,,,,
"{""visible"":false}",,,,1,1606840341,879848905,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1606840341,879848907,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1606840341,879848908,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,1,1606840341,879848909,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:street"":""Sardar Patel Ring Road"",""name"":""Applewoods Apartments""}",,,,1,1614665220,912638639,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380058"",""addr:street"":""Sky City Road"",""name"":""Samatva Bungalows"",""name:gu"":""\u0AB8\u0AAE\u0AA4\u0ACD\u0AB5 \u0AAC\u0A82\u0A97\u0AB2\u0ACB"",""name:hi"":""\u0938\u092E\u0924\u094D\u0935 \u092C\u0902\u0917\u0932\u0947""}",,,,1,1614869338,913552102,,,,residential,,bungalows,way,,,,,,
"{""visible"":false,""name"":""Sobha Dream Heritage""}",,,,1,1616722150,922315021,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380015"",""addr:street"":""Nr Jodhpur Village"",""name"":""Maulik Villa Row House""}",,,,3,1628772767,972232424,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Aaryabhumi""}",,,,2,1628772767,972261925,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Twinkle Residency""}",,,,2,1628772767,972299532,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Nandanvan 3"",""name:gu"":""\u0AA8\u0A82\u0AA6\u0AA8\u0AB5\u0AA8 3""}",,,,2,1628772767,972299533,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Riddhi Towers""}",,,,1,1628694939,972303787,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""Shwetang Flats"",""name:gu"":""\u0AB6\u0ACD\u0AB5\u0AC7\u0AA4\u0ABE\u0A82\u0A97 \u0AAB\u0ACD\u0AB2\u0AC7\u0A9F\u0ACD\u0AB8""}",,,,1,1628694939,972303789,,,,residential,,urban,way,,,,,,
"{""visible"":false,""name"":""shilaj""}",,,,1,1632461107,986534247,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:postcode"":""382424"",""name"":""Avichal Park""}",,,,2,1693215114,986704166,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""image"":""https://isconplatinum.com/newiscon/wp-content/uploads/2021/08/MAIN-OUTER-VIEW-1.jpg"",""name"":""Iscon Platinum"",""website"":""https://www.isconplatinum.com/""}",,,,2,1634481422,991963705,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380015"",""addr:street"":""Corporate road"",""description"":""Total 324 units. 4 apartments per floor"",""name"":""Safal Parivesh"",""website"":""https://www.hnsafal.com/project/safal-parivesh/""}",,,,1,1634207289,992677969,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380015"",""addr:street"":""Corporate road"",""name"":""Indraprastha Kadamb""}",,,,1,1634207289,992677970,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""name"":""J P farm""}",,,,1,1634815183,995214549,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Vatsalya and Sinchan"",""operator"":""Dadabhagwan Foundation""}",,,,2,1719792535,1004137265,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:postcode"":""380051"",""name"":""Shreeji Enclave""}",,,,1,1637736330,1005772529,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380051"",""addr:street"":""Makarba"",""name"":""Orchid Whitefield""}",,,,2,1774273748,1006189326,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380051"",""name"":""Palm Greens""}",,,,1,1637853729,1006191438,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380005"",""addr:street"":""Motera"",""name"":""Aditya Residency""}",,,,2,1712116714,1033827286,,,,residential,,apartments,way,,,,,,
"{""visible"":false}",,,,3,1724059526,1050724272,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1724062708,1050724274,,,,residential,,urban,way,,,,,,
"{""visible"":false}",,,,2,1724062708,1050724275,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382481"",""addr:street"":""Vandematram"",""name"":""Shukan Residency"",""source"":""local knowledge;streetlevel imagery""}",,,,2,1713257554,1072528781,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382481"",""addr:street"":""Vandematram"",""name"":""Aaryan60 Appartment""}",,,,1,1655962085,1072528783,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""name"":""Casa Elite""}",,,,2,1693062296,1074703589,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Sector 6""}",,,,2,1770215770,1081886776,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Victoria Heights""}",,,,1,1664440615,1098750714,,,,residential,,urban,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""382345"",""addr:street"":""Victoria Residency, krishnanagar, Nava Naroda"",""building:levels"":""5"",""name"":""Victoria Residency""}",,,,2,1664824837,1100694842,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Swagat City""}",,,,1,1665915053,1104385405,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,2,1722339269,1107179895,,,,residential,,rural,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:housenumber"":""Stanza"",""addr:postcode"":""380058"",""addr:street"":""VIP Road"",""name"":""Stanza""}",,,,1,1668066631,1111960578,,,,residential,,apartments,way,,,,,,
"{""visible"":false,""addr:city"":""AHMEDABAD"",""addr:housenumber"":""Samprat Residence"",""addr:postcode"":""380054"",""addr:street"":""DPS-Bopal Road"",""building"":""residential"",""building:colour"":""#f4c085"",""building:levels"":""5"",""name"":""Samprat Residence""}",,,,4,1783789816,1154738491,,,,residential,,,way,,,,,,
"{""visible"":false}",,,,3,1723469158,1155983465,,,,residential,,rural,way,,,,,,
"{""visible"":false,""name"":""Applewoods Villas""}",,,,2,1709525988,1167381337,,,,residential,,gated,way,,,,,,
"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:postcode"":""380058"",""addr:street"":""Applewoods Township"",""name"":""Orchid Harmony""}",,,,2,1747926481,1184404128,,,,residential,,,way,,,,,,
"{""visible"":false,""addr:city"":""ahmedabad"",""addr:district"":""Ahmedabad"",""addr:postcode"":""382330"",""addr:street"":""nikol naroda road"",""house"":""bungalow"",""name"":""Shilp Bunglows""}",,,,3,1712577901,1190558951,,,,residential,,,way,,,,,,
"{""visible"":false,""name"":""Pramukh Residency""}",,,,1,1690213080,1191865460,,,,residential,,,way,,,,,,
