lat,visible,version,tags,id,lon,changeset,timestamp,addr:city,addr:country,addr:full,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,url,website,amenity,atm,bank,bicycle_parking,bicycle_rental,bar,biergarten,building,building:levels,cafe,drinking_water,fast_food,fountain,fuel,internet_access,landuse,office,parking,police,post_office,restaurant,school,social_facility,source,start_date,taxi,wikipedia,agrarian,alcohol,bag,books,butcher,clothes,computer,craft,furniture,gas,hairdresser,kitchen,massage,medical_supply,motorcycle,organic,outdoor,pet,religion,second_hand,shoes,shop,swimming_pool,trade,wholesale,attraction,camp_site,guest_house,hostel,information,museum,tourism,viewpoint,zoo,osm_type,spa,fireplace,fishing,security,water
22.9831626,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727762,72.6028164,0.0,1600365420,,,"Asopalav Nagar, Isanpur",,,380050,,,,Jyoti Eye Care Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9857798,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727763,72.6024947,0.0,1600365885,,,"Bhadwatnagar, Ghodasar",,,380050,,,,Dr. Pandya's Maternity Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.978896,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727766,72.610165,0.0,1600365727,,,"Prakash Nagar, Ghodasar",,,380050,,,,Eye Sight Vision Care Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9797902,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727767,72.5969418,0.0,1600366063,,,Maninagar,,,382443,,,,New Shraddha Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.981784,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727768,72.606863,0.0,1600366240,,,"Prakash Nagar, Ghodasar",,,380050,,,,Vedanth Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.978245,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727772,72.611169,0.0,1600365902,,,Ghodasar,,,380050,,,,Balaji Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9820852,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727777,72.6032425,0.0,1600365261,,,Isanpur,,,380043,,,,Dirdhau Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.958951,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727778,72.618997,0.0,1600364306,,,Vatva,,,382445,,,,U.N. Mehta Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.972368,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727780,72.5872561,0.0,1600364316,,,Narolgam,,,380005,,,,Dr. K.B. Bhagatariya Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9605,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727781,72.608201,0.0,1600365133,,,"Saiyedwadi, Isanpur",,,382440,,,,Aman Multi Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9787938,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727782,72.6097705,0.0,1600364992,,,Ghodasar,,,380050,,,,Apoorva Women's Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.98027,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727783,72.595008,0.0,1600365698,,,Isanpur,,,380028,,,,Shraddha Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.978672,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727784,72.608642,0.0,1600364470,,,"Prakash Nagar, Ghodasar",,,380050,,,,Clear Vision Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.98106,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727785,72.610699,0.0,1600366212,,,"Prakash Nagar, Ghodasar",,,380050,,,,Akshar Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9811997,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727786,72.6023636,0.0,1600365917,,,Isanpur,,,380050,,,,Shree Nathe Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.974803,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727787,72.602266,0.0,1600365561,,,Isanpur,,,382405,,,,Prerana Gynec and Maternity Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9840852,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727788,72.6026036,0.0,1600366436,,,"Bhadwatnagar, Ghodasar",,,380050,,,,Dr. Shah's Maternity and Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.981784,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727790,72.6029,0.0,1600366328,,,Isanpur,,,380043,,,,Shreeji Children's Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9810392,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727792,72.598519,0.0,1600365653,,,Isanpur,,,382443,,,,Shraddha Orthopaedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.957118,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727793,72.611815,0.0,1600364903,,,Vatva,,,382440,,,,Safal Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9757579,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727794,72.6022206,0.0,1600366123,,,Isanpur,,,380050,,,,Shraddha Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.983673,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727795,72.6001796,0.0,1600364434,,,"Jaymala, Isanpur",,,380050,,,,Aatman Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9598509,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727796,72.6117361,0.0,1600365339,,,Vatva,,,382440,,,,Swami Sadanand Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.955252,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727797,72.612341,0.0,1600365083,,,Vatva,,,382440,,,,Chiranjeev Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9769658,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727799,72.6009535,0.0,1600366234,,,"Rajeswari Society, Isanpur",,,382443,,,,Anand Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.953387,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7863727800,72.612777,0.0,1600364589,,,Vatva,,,382440,,,,Shri Ji Kripa Prasuti Griha Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0582776,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058597,72.6222017,0.0,1686198616,,,Meghaninagar,,,380016,,,,Rameshwar Multi Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.096892,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058598,72.596062,0.0,1600364318,,,Motera,,,380005,,,,Sevak Maternity & Surgical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.114943,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058601,72.581545,0.0,1600365794,,,"Chandkheda, Ahmedabad",,,382424,,,,Navjivan Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0376047,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058603,72.5798849,0.0,1716372522,,,Shahpur,,,380001,,,,Munciapl Prasuti Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.114332,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058605,72.578769,0.0,1600364709,,,Chandkheda,,,382424,,,,Pushp Hospital and Maternity Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.122105,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058606,72.582052,0.0,1600365028,,,"Chandkheda, Ahmedabad",,,382424,,,,Devarshi Super Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.038118,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058608,72.576487,0.0,1716372522,,,,,,380004,,,,Adhvait Psychiatry Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.996289,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058609,72.5794455,0.0,1600366573,,,Danilimda,,,380028,,,,Faiz Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0360108,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058610,72.5781671,0.0,1716372522,,,Shahpur,,,380001,,,,Shahpur Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.045083,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058612,72.5815979,0.0,1600365349,,,"Bharatnagar, Shahpur",,,380004,,,,Krishna Maternity and Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.08992,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058613,72.590307,0.0,1600365825,,,"Sabarmti, Ahmedabad",,,382424,,,,Rajdip Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1112092,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058615,72.5847083,0.0,1600366577,,,"Chandkheda, Ahmedabad",,,382424,,,,Navodaya Hospital for Neonates and Children,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.053458,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058616,72.589815,0.0,1600365642,,,Dudeshwar,,,380004,,,,ESIC Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.113705,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058617,72.583096,0.0,1600365985,,,,,,382424,,,,Chandkheda Orthopedic & Surgical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0958571,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058619,72.5958301,0.0,1600364705,,,"Parvati Nagar, Acher",,,380005,,,,Parimal Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.114583,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058621,72.582827,0.0,1600365943,,,Chandkheda,,,382424,,,,Shivam Surgical and Dental Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0403546,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058623,72.5795035,0.0,1716372522,,,Kazipur Dariyapur,,,380004,,,,Maheshwari Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.048956,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058625,72.581574,0.0,1600364555,,,"Tavdipura, Kazipur Dariyapur",,,380004,,,,Sagar Multi Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.059688,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058626,72.61811,0.0,1686198616,,,Meghaninagar,,,380016,,,,Kamal Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.9966232,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058627,72.5785891,0.0,1600365207,,,Danilimda,,,380028,,,,Mumtaz Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0465734,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058628,72.6082995,0.0,1686198616,,,Asarwa,,,380016,,,,Gcs Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.032378,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058629,72.5774069,0.0,1716372522,,,Shahpur,,,380001,,,,Shreeja Krupa Children Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.032023,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058632,72.577351,0.0,1716372522,,,Shahpur,,,380001,,,,Shraddha Multi Speciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.037853,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058634,72.576397,0.0,1716372522,,,,,,380001,,,,Neuron Neuro Surgical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.058909,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058635,72.601892,0.0,1600365324,,,Ahmedabad Cantonment,,,380016,,,,Military Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0402323,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058636,72.5777147,0.0,1716372522,,,"Shah Colony, Kazipur Dariyapur",,,380004,,,,Krishna Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.114667,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058637,72.580661,0.0,1600364756,,,"Laxmi Nagar, Chandkheda",,,382424,,,,Ansh Multispeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0547951,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058638,72.6208766,0.0,1686198616,,,"Ashish Nagar, Meghaninagar",,,380016,,,,Sonal Maternity Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1125242,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058639,72.5834513,0.0,1600365961,,,"Chandkheda, Ahmedabad",,,382424,,,,Sentara Multispeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0347002,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058641,72.5951832,0.0,1716372522,,,Dariapur,,,380001,,,,Lokhandwala General Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.035637,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058642,72.588423,0.0,1716372522,,,"Gheekanta, Bhadra",,,380001,,,,Bachardas Lashkari Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.113388,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058644,72.583182,0.0,1600366525,,,"Chandkheda, Ahmedabad",,,382424,,,,Rhythm Heart and Medical Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1044464,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058646,72.6025578,0.0,1600365102,,,,,,380005,,,,Lotus Multispeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.055335,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058651,72.590092,0.0,1600365885,,,Shahibag,,,380004,,,,Gujarat State Police Welfare Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.056258,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058652,72.620709,0.0,1686198616,,,Kalapi Nagar,,,380016,,,,Ashirwad Maternity and Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
22.995486,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058653,72.579059,0.0,1600365247,,,"Shakti Society, Danilimda",,,380028,,,,New Life Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.051416,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058655,72.596142,0.0,1600364844,,,Girdhar Nagar,,,380004,,,,Puneet Maternity Nursing Home,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.092043,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058656,72.591111,0.0,1600365162,,,"Sabarmati, Ahmedabad",,,380005,,,,Indus Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.001026,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058657,72.576899,0.0,1600365412,,,Behrampura,,,380022,,,,Chepirog Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0521027,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058658,72.5953342,0.0,1600364452,,,Girdhar Nagar,,,380004,,,,Jain Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.045993,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058660,72.589386,0.0,1600365845,,,Dudheshwar,,,380004,,,,Clear Vision Eye Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.1047391,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864058661,72.5976157,0.0,1600366664,,,Motera,,,382424,,,,Param Multispeciality Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0399922,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864058664,72.5778602,0.0,1716372522,,,Kazipur Dariyapur,,,380004,,,,Shivam Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0943467,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864133778,72.5469031,0.0,1695053975,,,"Gota, Ahmedabad",,,382481,,,,Hridaan Hospital & Pharmacy,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0188276,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864133781,72.5134997,0.0,1637742602,,,"Chotila, Jodhpur",,,380015,,,,Sai Krupa Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.0464267,False,4,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat"",""healthcare"":""hospital""}",7864133783,72.5343808,0.0,1716378776,,,Memnagar,,,380052,,,,Shreeji ENT and Orthopaedic Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
23.032409,False,3,"{""addr:district"":""Ahmedabad"",""addr:state"":""Gujarat""}",7864133797,72.459589,0.0,1600365945,,,Bopal,,,380058,,,,Life Care Hospital,,,,,,,hospital,,,,,,,,,,,,,,,,,,,,,,,Local Knowledge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,node,,,,,
