latitude,longitude,road_distance,highway_distance,hospital_distance,school_distance,bank_distance,restaurant_distance,pharmacy_distance,bus_stop_distance,railway_distance,water_distance,population_value,population_category,landuse,flood_risk,competitors_250_restaurant,competitors_500_restaurant,competitors_1000_restaurant,competitors_250_retail,competitors_500_retail,competitors_1000_retail,competitors_250_office,competitors_500_office,competitors_1000_office,competitors_250_clinic,competitors_500_clinic,competitors_1000_clinic,competitors_250,competitors_500,competitors_1000,restaurant_score,retail_score,office_score,clinic_score
22.846342,72.357941,139.15,1661.38,38578.01,35708.03,40314.57,42928.51,43613.3,44334.45,32798.59,34430.83,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.263603,72.245877,1672.85,10189.32,60252.01,55109.54,65954.22,62237.39,68734.53,65141.75,61307.05,33686.29,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.29048,72.211178,133.86,133.86,161915.65,157967.62,165002.42,167388.73,167867.04,169458.49,155572.71,155701.34,1.53,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,46.25,59.0
22.808614,72.218717,3564.47,15992.27,64540.51,62713.85,64499.25,67259.52,68181.41,67315.72,59694.81,61277.55,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.898269,72.443081,1572.09,1652.6,20312.99,16412.7,24050.37,26138.76,26471.89,28745.71,13954.8,15296.87,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.908044,72.743782,2056.95,3287.86,23421.75,31183.88,25542.55,24724.24,37526.68,30949.99,23619.12,16346.23,3.91,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.861913,72.526082,866.33,4719.07,25872.67,24779.71,30701.4,27568.34,33994.86,31023.07,24492.19,15252.83,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.398474,72.483262,1113.1,10080.68,51644.07,47078.27,49281.3,49291.22,51651.49,66691.15,49245.68,35167.59,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.130237,72.419491,153.79,8787.05,17203.3,9937.57,22817.5,17017.86,25393.6,22573.15,22041.42,14012.32,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.467968,72.663287,1037.9,3354.04,106867.48,114244.09,109136.99,112937.73,123867.77,116892.06,105571.53,105061.59,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.079872,72.374599,98.43,2536.95,20009.67,16158.03,19819.61,21124.61,23677.63,18641.73,23782.19,17747.13,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
22.757641,72.506247,1186.21,8627.43,48089.61,46004.16,51741.46,50592.79,57065.6,54244.16,44810.48,38481.69,3.34,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.676142,72.5013,894.65,3044.35,64956.38,63727.25,68290.09,68230.52,74905.62,72123.37,62367.96,56347.29,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.995214,72.708789,1962.1,4181.72,4707.1,15036.88,17048.58,8718.64,18535.8,16808.68,8030.17,4773.89,8.71,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.167848,72.568422,23.17,77.43,2331.75,3820.87,4340.65,2794.11,2313.91,14284.94,2960.72,1207.24,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,56.69,61.09
22.399012,72.508482,493.09,493.09,123927.59,124845.26,126634.9,128507.97,135998.51,132924.73,123280.17,117173.45,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0,50.5,41.25,55.0
22.735465,72.307487,1619.11,3045.33,64427.94,61131.44,66555.56,69128.52,69767.03,70649.76,58368.81,59917.08,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.338454,72.595648,100.64,3781.92,31958.6,29647.34,31381.55,31428.38,35499.31,51654.34,34375.48,23638.36,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.361283,72.641552,15.32,2042.05,36722.33,36419.24,35894.9,35923.88,42384.05,58061.66,41725.43,21858.87,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
22.780204,72.415277,596.34,1690.64,46721.21,42602.69,50409.2,52575.05,52924.2,55182.04,40350.35,41190.65,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.462583,72.492585,488.46,8786.87,110743.03,110657.33,113629.91,114927.62,121786.31,119131.24,109140.93,103357.24,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.275433,72.421661,11635.92,33039.68,154403.01,152380.09,157394.37,158175.52,163318.87,162007.62,150588.25,146249.17,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.25137,72.324064,11575.28,23764.42,164455.41,160245.42,168335.1,168200.57,170817.7,171328.57,158165.67,155769.53,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.289271,72.416751,707.34,1862.99,40196.6,38473.24,38438.68,38414.65,40194.4,51037.11,34289.21,8665.89,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.763609,72.472786,1414.87,1980.88,47947.76,44334.61,53578.05,51618.1,55410.87,54425.89,42738.86,38948.6,2.12,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.255725,72.788354,1727.76,20533.44,157529.39,166042.19,159519.26,163597.86,176273.98,167326.98,155944.12,156915.84,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.588885,72.622242,591.45,591.45,79786.57,86550.64,82195.2,85672.12,95934.32,89855.43,78670.37,77070.88,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.825647,72.697788,725.16,9428.49,31411.99,42247.86,32814.41,36683.06,50278.05,40442.53,29381.68,29962.67,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.201847,72.35799,517.08,1595.93,34133.26,29782.87,40676.49,36540.03,43723.38,41617.0,36352.83,15068.91,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.85322,72.30431,1445.48,4140.77,44950.01,42922.4,45390.58,48135.13,48992.84,48646.23,39906.73,41545.45,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.98441,72.419178,111.72,111.72,10933.71,12554.66,8767.7,11517.22,12503.56,11854.41,10898.86,9036.17,13.17,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.0,60.5,48.25,67.0
22.984004,72.701281,134.1,6689.98,6439.02,14320.44,14715.74,7554.63,19087.89,15561.78,7037.47,2012.98,5.7,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.819995,72.425797,149.72,996.97,37747.77,33649.4,41474.09,43615.15,43955.18,46219.05,31376.99,32585.27,4.29,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,56.5,46.25,59.0
23.288691,72.509823,1023.47,3873.91,27742.52,23913.3,25463.95,25468.66,27747.78,42341.28,24858.11,18250.3,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.623478,72.720632,203.85,9953.61,74835.19,84000.29,76727.85,80781.7,94825.02,84525.03,73162.98,74077.68,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.784234,72.489266,955.14,2818.49,43148.51,39868.3,48727.03,46155.36,51037.61,49189.35,38500.04,33591.92,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.925053,72.501102,1233.79,1719.99,12229.18,10103.94,19151.77,16556.18,21000.16,19332.99,10314.26,5008.53,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.366762,72.299363,3917.72,9609.66,140650.3,136509.51,144157.65,145844.49,146809.39,148439.62,134279.65,133151.04,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.292506,72.586086,6707.13,9440.29,145628.18,150030.54,148110.23,151343.92,160066.49,155694.48,144614.02,141065.28,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.453821,72.312143,256.34,256.34,121421.87,117323.09,124857.33,126888.37,127543.92,129474.42,115053.28,114384.97,3.57,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,46.25,59.0
22.634668,72.630382,662.34,662.34,69693.0,76766.54,72065.77,75645.14,86430.37,79755.1,68529.12,67703.65,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.341996,72.338208,11671.66,18316.05,144265.04,140023.91,148090.6,148228.42,150578.64,151237.79,137932.05,135726.9,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.173407,72.632153,43.99,988.47,1325.3,964.16,5060.99,2519.83,11482.15,19288.1,4973.94,2164.29,-99999.0,Low,Residential,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.5,67.0,56.32,63.22
22.77782,72.487289,57.3,3149.55,44576.66,41252.3,50100.18,47612.1,52411.89,50652.01,39848.86,35055.32,5.91,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
22.452845,72.296748,1498.83,1977.78,122492.92,118450.17,125809.57,128126.11,128557.16,130378.59,116130.6,115862.5,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.200038,72.213468,347.94,3888.56,60806.48,53033.19,61248.52,60565.69,65179.26,60143.51,63978.31,41407.25,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.251773,72.544092,16901.02,17427.69,155286.15,157954.22,157843.83,160644.76,168665.37,165287.14,154392.63,149719.93,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.393355,72.577724,1506.12,4125.89,123387.72,127659.21,125904.22,129039.75,137620.28,133445.18,122428.23,118619.18,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.247029,72.543362,16566.98,16643.86,156350.01,158990.19,158908.07,161702.99,169715.63,166349.59,155457.07,150771.81,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.267094,72.354956,18737.29,27071.33,159806.71,155735.14,163302.67,163085.47,166430.79,166415.08,153736.41,150778.23,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.416045,72.774943,841.65,841.65,122162.19,131078.33,124068.08,128120.77,141623.98,131865.0,120502.78,121413.67,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.919229,72.538163,788.24,824.12,14475.77,15010.94,19124.62,15092.49,21488.24,18259.01,14289.09,2493.54,5.09,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.222344,72.631728,2637.66,5752.28,161098.9,167043.09,163480.87,166992.08,176552.89,171164.79,159942.36,157555.75,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.994094,72.370073,209.6,424.64,19903.55,20496.84,17290.68,19695.41,20818.14,18015.9,20748.11,18549.99,23.4,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.0,60.5,48.25,67.0
22.302898,72.469522,8247.96,23083.35,146308.32,145935.26,149114.35,150582.02,157003.61,154755.11,144306.04,138978.04,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.391331,72.720381,1011.59,14072.36,45920.99,46906.07,45988.81,45947.16,55143.53,69460.35,52080.18,25581.54,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.40468,72.698218,329.23,7918.12,121585.96,129375.66,123761.07,127758.95,139216.82,131551.94,120183.41,120496.97,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.921006,72.67677,1180.29,2448.81,12560.67,21069.03,12747.88,15988.94,28927.23,19680.49,10095.96,9725.25,2.41,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.184544,72.30913,924.39,9231.02,41519.91,34628.56,44736.03,42023.56,48804.1,43887.03,45789.43,25120.04,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.991579,72.358712,207.95,207.95,22218.1,22758.15,19643.78,22051.85,23174.75,20320.49,22713.4,20863.73,5.21,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,46.25,59.0
23.069024,72.405603,1008.04,8463.18,13497.79,11236.26,13335.67,14585.58,17306.05,12291.96,17156.23,11096.45,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.744164,72.554358,1044.44,4381.72,47433.65,51039.55,50472.17,51835.34,60040.08,56590.86,47302.94,41035.29,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.475777,72.431277,58.99,58.99,111346.81,108060.79,114607.55,114490.97,118982.5,118023.7,106251.52,102315.83,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,51.25,63.0
22.330284,72.321409,9374.76,15319.53,147494.77,143263.79,151200.2,151790.22,153742.63,154690.79,141127.89,139233.11,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.23151,72.502616,27.16,371.73,18913.06,17505.71,17145.0,17119.83,18911.4,31251.42,13696.9,8644.35,-99999.0,Low,Unknown,Low,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,53.0,62.5,51.25,63.0
22.703754,72.289737,2783.52,5959.63,72236.17,68906.81,74376.72,76951.06,77589.49,78458.39,66159.42,67699.26,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.315558,72.485522,7007.63,19169.68,142945.93,143149.38,145686.96,147388.97,154253.24,151677.28,141579.69,135907.17,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.937698,72.223422,1090.52,3681.85,51556.81,51781.77,49052.21,51594.2,52698.99,50011.07,49072.42,49814.61,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.140642,72.501998,173.25,4089.35,3974.26,9006.46,8879.44,9163.57,13533.2,16096.56,9760.09,1611.14,4.98,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.34102,72.489345,2502.73,13700.12,137253.15,137524.41,140001.3,141693.93,148637.46,145992.11,135972.39,130223.37,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.356395,72.562085,660.69,3014.66,131815.57,135287.29,134359.78,137348.52,145594.65,141861.06,130900.67,126612.14,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.193026,72.738181,72.83,3439.51,3774.29,15550.97,21476.09,16058.51,33058.15,30320.74,8942.79,11814.44,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
23.129845,72.589539,2.08,2.08,2265.85,4382.72,9199.89,4373.89,9141.3,6715.53,6579.35,1712.58,2.73,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,51.25,60.9
22.826453,72.422226,50.04,50.04,36578.2,32552.31,40183.56,42363.7,42728.55,44955.43,30211.83,31488.79,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,51.25,63.0
22.252126,72.51789,20153.63,20951.62,155829.91,157468.32,158433.31,160818.04,168540.83,165384.58,155016.97,149657.73,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.475384,72.68138,6.87,6.87,105590.75,113308.67,107793.71,111739.11,123158.71,115575.77,104218.77,104461.22,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,51.25,63.0
23.147467,72.428742,288.03,10337.87,16195.18,12095.5,23575.47,18187.15,25376.27,25715.87,22707.33,12920.79,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.906858,72.644836,418.47,1835.7,10632.29,21684.95,12418.14,16507.07,30923.96,20226.12,8845.92,9908.26,5.03,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
23.113847,72.618025,53.51,1290.37,1839.05,2459.27,8595.81,2199.4,8812.64,8802.75,9214.3,2213.09,4.6,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,59.68
22.31726,72.28033,2505.88,8261.6,152200.4,148074.65,155665.9,157440.01,158341.47,160041.22,145830.35,144750.37,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.772569,72.339508,73.39,3157.59,54131.18,50767.49,56437.78,58971.72,59578.22,60649.64,48027.91,49562.19,28.87,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.0,66.5,53.25,71.0
23.230864,72.36996,978.12,2225.08,35856.52,33602.29,41488.89,39708.94,42918.42,46449.86,35512.55,9540.23,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
23.25212,72.445188,191.57,4228.27,30597.54,28866.43,29328.54,29297.53,30903.34,41175.68,24609.56,3808.32,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.426825,72.625489,887.98,887.98,115650.67,122284.28,118044.78,121538.09,131369.4,125718.16,114511.95,112404.14,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
23.147307,72.546792,112.08,133.17,2785.72,1993.4,4202.33,2532.66,8546.48,10884.57,1006.51,1765.11,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,56.9,58.39
22.341394,72.204316,797.89,5749.63,151813.08,147949.98,154739.81,157166.43,157675.35,159127.02,145493.49,146223.18,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.985455,72.61266,146.44,1102.1,467.81,3305.77,2025.88,1620.95,14523.0,2920.21,913.18,2456.24,33.32,Low,Residential,Low,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,54.5,69.68,64.15,64.77
22.579082,72.417362,161.14,618.09,89770.98,85744.23,94266.52,93518.85,96529.79,96523.21,83809.66,80994.17,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,56.5,46.25,59.0
22.385734,72.590946,171.19,2985.29,124911.0,129794.88,127394.15,130632.25,139535.62,134977.38,123899.51,120530.49,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.504359,72.712986,414.32,4553.16,100207.29,108578.03,102271.19,106372.4,118854.93,110079.56,98691.15,99731.99,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.708274,72.419386,1511.51,1604.84,61974.36,57685.04,65947.3,66818.44,68307.04,69454.36,55622.82,54398.42,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.530673,72.608363,1238.1,2497.43,92698.22,99074.84,95152.56,98493.26,108108.75,102768.61,91646.02,89145.03,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.105966,72.447937,348.76,10043.29,11954.97,2275.52,15862.84,9326.86,18352.73,16015.9,14372.07,7044.87,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
23.140546,72.489481,513.94,5629.02,4957.96,11430.92,11301.32,11573.55,14978.34,18289.95,12009.12,2065.56,4.36,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.644256,72.532947,576.77,1874.74,69828.57,71465.73,72776.07,74130.79,81812.72,78604.54,69537.97,62888.9,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.504533,72.383992,272.85,2595.77,107224.05,103042.31,111281.72,111274.55,113683.72,114187.17,101002.33,98710.76,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
22.613228,72.623297,3.25,3.25,74410.61,81243.86,76816.0,80306.54,90716.45,84478.94,73290.54,71894.22,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.0,62.5,51.25,63.0
23.082939,72.712999,882.9,4108.79,10378.13,16677.19,12839.79,5967.0,17170.32,11647.27,8318.61,2191.83,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.991139,72.648689,60.86,2617.93,1973.52,4742.82,6129.21,3311.14,12625.38,4810.95,3768.1,730.04,80.58,Medium,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.5,76.5,61.54,88.07
22.735914,72.619587,993.45,2966.87,47368.6,54390.23,49809.33,53247.5,64301.63,57439.2,46304.79,45833.37,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.394154,72.328675,7768.79,12080.73,133393.32,129184.7,137058.3,138029.45,139621.99,140789.73,127024.4,125402.26,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.680673,72.403063,694.76,4995.82,68552.18,64323.52,72367.91,73663.09,74826.51,76318.06,62187.29,61302.92,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.860691,72.618234,1281.36,1525.52,19961.68,27710.93,22491.47,25829.1,38635.63,30028.63,19070.13,20291.48,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.048148,72.296443,269.64,3421.44,33055.47,32480.28,32759.18,34187.49,35691.99,31216.83,38735.45,31884.79,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,56.5,46.25,59.0
23.357484,72.203174,670.3,5011.12,78964.97,75470.77,82750.16,82219.11,84218.97,86466.25,77399.71,48131.24,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,44.5,36.25,51.0
22.309306,72.287197,4729.13,10331.24,153560.02,149408.61,157080.91,158561.12,159727.03,161243.47,147189.19,145904.96,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
23.311034,72.461226,23.36,5064.33,37165.84,34081.86,35051.49,35044.52,37168.12,50406.49,32826.6,16138.24,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,62.5,51.25,63.0
22.276897,72.333062,15774.66,22098.05,158546.1,154353.25,162478.15,162258.6,164944.59,165395.65,152284.99,149831.73,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,38.5,31.25,47.0
22.296048,72.222653,935.26,935.26,160008.67,156032.31,163154.16,165524.35,165991.01,167636.71,153659.18,153607.66,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.0,44.5,36.25,51.0
22.661191,72.790669,304.06,2981.09,72375.16,82873.5,73739.45,77527.55,90629.63,81279.78,70336.96,70847.23,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
22.936759,72.512603,246.44,277.17,9941.63,9485.46,16440.18,13290.28,17953.54,15980.72,10630.79,1767.26,2.51,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.0,56.5,46.25,59.0
23.053927,72.558484,38.25,1392.04,461.69,1268.35,427.6,2161.01,2198.09,2374.99,2263.05,3212.69,147.54,High,Residential,Low,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,67.0,93.0,70.55,88.75
23.334859,72.692137,423.26,9952.68,32811.46,33671.81,32468.33,32429.63,41759.59,55929.71,39967.63,13060.26,-99999.0,Low,Unknown,Low,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0,50.5,41.25,55.0
