latitude,longitude,business_subcategory,road_distance,highway_distance,hospital_distance,school_distance,bank_distance,restaurant_distance,pharmacy_distance,bus_stop_distance,railway_distance,water_distance,population_value,population_category,landuse,flood_risk,competitors_250,competitors_500,competitors_1000,competition_pressure,restaurant_score
22.920366,72.493124,coffee,480.85,480.85,6766.48,1014.79,10351.33,9218.94,10940.29,10656.34,5111.28,3405.88,-99999.0,Low,Commercial,Low,0,0,0,0.0,71.5
23.268614,72.609572,pizza,3.92,3263.42,8442.39,10095.07,8138.72,8162.33,10806.0,18818.12,10523.95,7223.84,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.814667,72.792663,burger,759.45,759.45,22976.03,15865.84,23179.82,23797.45,30357.56,26507.68,21760.82,19496.54,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
22.929164,72.363945,sandwich,164.98,1222.19,12914.4,6326.74,12735.71,14136.72,14601.33,14299.45,10909.82,11516.82,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.133375,72.786223,gujarati,234.96,1345.78,6357.44,5467.36,15049.29,11641.18,17977.09,14746.44,6060.27,3566.1,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.846494,72.85021,punjabi,1109.3,2777.21,22632.72,18660.89,25750.95,25035.4,31225.41,28444.49,24676.99,19185.47,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.038747,72.515052,south_indian,78.59,272.37,113.19,158.03,808.2,145.86,2857.43,1448.38,1424.46,703.4,120.04,High,Residential,Low,0,1,2,0.85,85.8
23.239272,72.466064,chinese,15.72,284.61,13179.8,7129.88,12388.09,12371.76,13177.78,18547.3,10004.68,2239.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.264617,72.706202,fine_dining,158.96,2194.92,9236.53,10582.66,10713.41,10654.23,16591.42,21404.7,12655.76,1072.92,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.246765,72.59942,dessert,230.01,1039.11,6178.69,7854.34,5910.58,5934.49,8181.47,16260.68,7892.79,6784.89,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.90584,72.736549,bakery,1508.09,1685.72,11844.51,5402.17,12361.35,12211.91,18742.38,15222.12,11321.1,8421.98,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.228916,72.429932,street_food,452.34,458.02,14046.68,5772.65,15376.43,15354.95,15983.01,20080.96,12370.72,947.92,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
22.907328,72.454823,fast_food,93.06,93.06,9018.35,601.42,11139.03,12109.68,12232.44,13342.83,5791.51,6393.12,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
23.106927,72.400477,cafe,27.94,3390.78,9696.83,3583.7,10209.37,9300.51,12281.26,9877.76,10905.27,7764.14,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.861211,72.843709,coffee,53.38,3264.97,20921.86,17365.6,24383.08,23476.36,29600.99,26961.44,23329.51,17500.84,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.13439,72.694786,pizza,190.01,871.27,4663.51,573.47,7288.07,3351.4,11262.63,7499.16,1212.71,1792.17,-99999.0,Low,Residential,Low,0,0,0,0.0,60.0
23.104637,72.753262,burger,80.6,897.58,8120.56,843.23,10879.33,7348.67,13461.39,10442.99,5407.08,357.78,-99999.0,Low,Industrial,Low,0,0,0,0.0,57.0
23.069907,72.334513,sandwich,945.08,2759.56,13480.62,7768.18,13352.6,14064.74,15108.69,12636.59,15926.48,12602.99,1.79,Low,Commercial,Low,0,0,0,0.0,66.0
23.0415,72.669987,gujarati,7.11,972.81,651.12,119.96,3028.89,833.28,3436.89,4202.69,4340.32,35.75,105.48,High,Industrial,High,0,0,0,0.0,70.0
23.046323,72.88151,punjabi,6.56,6672.78,16762.42,14473.68,24130.44,20758.15,25048.95,23384.54,19417.98,7618.86,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.24056,72.813886,south_indian,274.08,1064.93,9781.16,9780.47,19267.96,17499.81,25445.86,24291.31,12925.16,12154.25,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.045587,72.880949,chinese,66.58,6575.3,16688.46,14414.78,24087.98,20720.28,24992.19,23339.78,19422.03,7625.51,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.249683,72.472555,fine_dining,2.4,1030.82,13291.18,8420.69,12407.1,12394.11,13290.06,19145.84,10396.83,3548.49,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.916605,72.644466,dessert,433.73,1146.19,4378.49,1206.6,5210.38,7269.48,14554.98,9155.96,3412.37,3924.2,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.835991,72.773577,bakery,655.74,795.64,19950.51,12806.77,20126.35,20751.29,27321.68,23438.66,18728.73,16677.13,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.039594,72.623645,street_food,7.71,892.96,517.92,80.52,1918.37,2430.34,1658.78,1742.81,1167.06,1451.53,149.39,High,Residential,Low,0,0,1,0.25,81.61
23.051188,72.538356,fast_food,9.53,677.67,140.7,17.91,1229.39,454.33,1552.51,694.96,2374.07,112.7,171.95,High,Residential,Low,0,1,9,2.6,77.14
23.139443,72.411384,cafe,247.97,3522.16,9727.43,1846.4,12856.55,9936.63,14077.07,12703.0,12527.16,8330.63,-99999.0,Low,Industrial,Low,0,0,0,0.0,55.5
23.278723,72.714982,coffee,93.55,3861.93,10884.74,11745.21,12460.25,12404.43,18252.65,23143.32,14058.23,1465.06,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.030834,72.709742,pizza,21.9,1388.57,2363.17,881.31,7262.7,3422.75,7674.98,7538.78,5649.32,695.89,5.67,Low,Industrial,Low,0,0,0,0.0,52.0
22.815674,72.432236,burger,226.73,1280.57,19433.93,9521.38,21414.94,22395.11,22623.03,23752.57,16205.01,16564.44,4.12,Low,Commercial,Low,0,0,0,0.0,58.0
23.088884,72.498753,sandwich,2.01,418.38,2125.4,221.11,4240.14,1225.5,3898.19,5867.85,3659.6,1012.79,6.53,Low,Residential,Low,0,0,2,0.5,71.0
23.104133,72.460626,gujarati,499.73,3812.11,4937.45,674.84,7124.25,3551.62,8016.82,7777.25,6467.96,2272.82,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.07331,72.447541,punjabi,132.57,3882.68,3728.75,651.24,4730.87,4096.73,6678.02,4673.65,4838.21,1715.45,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.036246,72.665589,south_indian,64.53,1090.6,877.34,79.88,2765.01,1214.59,3183.56,4635.13,4261.49,544.62,87.07,Medium,Industrial,Low,0,0,3,0.75,74.0
22.985644,72.599287,chinese,10.38,233.91,236.77,100.74,530.48,1190.44,7884.37,1876.48,1761.13,372.97,125.28,High,Residential,Low,0,1,1,0.6,84.79
22.911056,72.716413,fine_dining,165.04,817.33,10296.84,3257.43,10301.76,10602.26,17192.86,13330.92,9198.99,7758.61,9.08,Low,Commercial,Low,0,0,0,0.0,70.0
22.988709,72.805509,dessert,404.59,926.73,8963.14,6743.55,17967.56,14245.12,18461.55,18205.24,14000.53,7253.71,4.63,Low,Commercial,Low,0,0,0,0.0,70.0
22.944222,72.414336,bakery,211.73,3684.03,7679.01,1786.57,8162.9,9504.15,9877.17,10247.94,5476.51,6109.45,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.872947,72.644018,street_food,214.32,214.32,8931.72,5902.34,9972.37,12055.25,19384.82,13917.28,8163.49,8754.29,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
22.919712,72.367924,fast_food,45.42,372.44,13127.39,5764.65,13196.66,14590.75,15030.17,14901.28,10892.39,11584.91,5.75,Low,Commercial,Low,0,0,0,0.0,68.0
22.939576,72.446767,cafe,175.03,785.22,5908.63,966.49,7606.78,8690.76,8889.19,10077.88,2850.57,3685.75,4.63,Low,Industrial,Low,0,0,0,0.0,58.5
23.017465,72.530912,coffee,30.73,74.99,49.12,57.09,444.99,103.78,60.61,758.66,2007.94,1373.78,151.26,High,Residential,Low,0,4,17,5.65,84.38
22.880005,72.866306,pizza,84.61,6282.83,20864.86,17519.05,25650.46,24164.6,29966.69,27879.94,23971.46,17677.23,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.881783,72.777288,burger,414.6,1285.03,15580.34,10230.76,17317.08,16932.6,23342.68,20130.53,16234.38,11969.75,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.894771,72.599767,sandwich,253.01,253.01,6629.36,1859.52,8212.3,9318.83,15318.7,11570.32,6755.75,6623.25,6.75,Low,Commercial,Low,0,0,0,0.0,78.0
23.28787,72.802646,gujarati,516.62,1429.9,13476.8,13510.54,20200.55,19947.99,26351.44,27772.32,16682.65,10476.9,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.058163,72.727925,punjabi,518.63,3803.0,5059.67,2050.76,8512.4,5386.06,9374.31,7683.92,7331.44,2138.5,3.89,Low,Commercial,Low,0,0,0,0.0,66.0
23.18696,72.48402,south_indian,403.68,4689.41,7439.73,3246.52,8948.8,8815.78,9420.45,12880.94,5529.59,419.58,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.079826,72.639344,chinese,81.22,1149.67,878.96,342.01,1128.27,902.23,3552.89,1712.11,1363.89,1179.1,54.7,Medium,Grass,Low,0,0,0,0.0,64.18
23.001233,72.710515,fine_dining,758.51,1439.92,1746.15,1347.6,8710.09,4642.18,9121.13,8681.05,4268.85,2223.24,4.51,Low,Residential,Low,0,0,0,0.0,63.0
22.838817,72.782014,dessert,513.43,1616.35,20231.0,13222.17,20547.29,20966.82,27510.91,23774.76,19198.03,16614.81,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.038739,72.67532,bakery,5.44,495.12,109.95,50.94,3626.62,209.53,4038.88,4696.44,4640.82,657.27,94.95,Medium,Industrial,Low,0,0,0,0.0,82.0
23.02593,72.504101,street_food,31.98,265.95,808.56,158.16,377.14,367.15,2863.42,473.55,2662.76,682.11,94.27,Medium,Residential,Low,0,0,1,0.25,92.59
22.983262,72.635003,fast_food,73.85,120.46,913.2,191.71,1536.57,283.47,7154.97,1825.7,1853.31,675.18,121.82,High,Industrial,Low,0,0,1,0.25,81.82
23.257285,72.459475,cafe,35.82,899.04,14866.73,8966.99,13988.42,13975.33,14865.52,20576.08,11907.97,3327.05,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
22.819521,72.380318,coffee,403.15,466.99,20857.29,10124.78,22210.47,23452.12,23726.63,24456.39,17718.72,18479.66,-99999.0,Low,Commercial,Low,0,0,0,0.0,71.5
23.226337,72.868608,pizza,427.15,634.55,13586.35,13546.74,24468.91,21847.76,30542.14,27357.8,16295.6,15811.0,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
22.9055,72.644019,burger,205.38,853.73,5478.28,2338.87,6404.78,8476.28,15781.57,10354.3,4597.17,5150.07,5.67,Low,Commercial,Low,0,0,0,0.0,63.0
23.121583,72.411233,sandwich,41.77,3989.47,9560.99,3197.37,11051.08,8873.07,13089.33,10847.2,11075.9,7605.07,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.184548,72.515963,gujarati,484.13,2915.44,6036.21,3195.46,5866.74,5837.22,6142.53,10670.28,2301.22,1151.13,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.133133,72.592746,punjabi,20.23,464.66,1641.12,472.42,5028.25,2562.93,5047.82,3876.53,3676.52,938.0,-99999.0,Low,Residential,Low,0,0,1,0.25,71.0
23.163533,72.825987,south_indian,114.67,861.68,8260.85,8128.3,20127.32,16105.67,23209.36,19892.32,9817.13,7803.54,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.992914,72.476184,chinese,222.62,398.8,661.9,156.29,2675.11,2717.2,2717.11,3653.01,3882.64,1470.49,7.72,Low,Commercial,Low,0,0,0,0.0,74.0
23.113222,72.394012,fine_dining,26.78,2614.82,10658.5,4367.39,11162.38,10138.33,13234.81,10819.12,11846.53,8707.14,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.890436,72.778476,dessert,412.05,543.2,14738.91,10010.87,16950.19,16324.37,22672.55,19630.98,15948.49,11135.37,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.971946,72.676139,bakery,222.79,1022.62,2509.78,651.33,4584.71,2714.86,9306.82,5871.27,2785.66,586.98,2.43,Low,Residential,Low,0,0,0,0.0,63.0
23.084386,72.802362,street_food,196.01,2683.33,11428.37,6033.8,15660.08,12139.77,17410.53,15041.91,10529.74,1109.57,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.844245,72.40396,fast_food,116.57,657.24,17334.41,6658.06,18853.44,20049.03,20292.74,21180.23,14159.34,14898.94,4.68,Low,Commercial,Low,0,0,0,0.0,63.0
22.919545,72.493789,cafe,588.49,588.49,6848.86,996.0,10427.39,9267.28,11043.87,10698.44,5224.84,3443.18,-99999.0,Low,Commercial,Low,0,0,0,0.0,68.5
22.949851,72.465134,coffee,5.48,12.51,4190.23,98.23,6521.01,7356.53,7437.06,8521.1,978.48,1620.41,41.98,Low,Industrial,Low,0,0,0,0.0,73.5
23.119429,72.467324,pizza,144.69,3713.5,3827.55,1157.26,7913.03,4423.23,7945.4,9469.48,7712.25,2367.28,-99999.0,Low,Industrial,Low,0,0,0,0.0,52.0
23.023551,72.810428,burger,311.07,2878.71,9137.37,7398.18,17562.26,13675.51,17965.71,16923.89,14790.16,7190.55,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.984319,72.650413,sandwich,24.07,794.77,1507.41,168.9,2769.68,1818.96,7164.36,2899.41,2173.03,364.25,69.06,Medium,Residential,Low,0,0,0,0.0,75.0
23.273452,72.550114,gujarati,9.68,2298.22,11055.24,10396.97,9834.09,9827.44,11060.07,19066.6,10143.88,10182.35,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.898265,72.323399,punjabi,137.23,2812.11,18249.47,10365.38,18116.35,19517.86,19987.17,19597.5,16034.57,16736.02,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.159331,72.693973,south_indian,132.15,650.08,2528.24,316.21,7589.74,2581.19,12303.39,9913.74,3214.84,1639.75,-99999.0,Low,Residential,Low,0,0,0,0.0,67.0
23.26141,72.716404,chinese,151.36,2424.6,9015.28,9873.15,11249.62,11182.99,17249.75,21340.31,12136.62,2120.19,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.848431,72.406808,fine_dining,144.26,997.6,16791.63,6127.33,18327.82,19517.81,19758.14,20663.53,13613.98,14351.91,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
22.859444,72.347,dessert,463.53,1664.19,19169.45,9193.65,19797.67,21156.66,21538.66,21715.03,16386.35,17234.36,3.85,Low,Commercial,Low,0,0,0,0.0,66.0
23.231772,72.628092,bakery,16.69,403.52,4469.39,5826.8,3913.62,3944.79,8180.74,15366.07,8414.18,4064.08,-99999.0,Low,Residential,Low,0,0,0,0.0,71.0
22.822655,72.540267,street_food,167.83,167.83,16283.34,9102.5,18150.41,17745.13,21578.07,19907.56,16798.1,11962.33,4.9,Low,Commercial,Low,0,0,0,0.0,78.0
23.177198,72.358286,fast_food,271.2,1594.83,16163.02,5177.7,19086.44,16799.02,20812.07,18780.5,18301.12,9733.5,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.935977,72.400059,cafe,532.66,2409.79,9397.6,3282.1,9723.37,11091.08,11490.49,11672.63,7158.61,7827.77,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.12432,72.823573,coffee,150.77,2782.89,9839.29,8347.47,18392.31,14873.21,20899.22,17969.74,10002.94,3711.74,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
22.958498,72.45349,pizza,442.9,1543.85,3746.89,822.64,5470.56,6500.08,6685.0,7870.92,1219.69,1829.45,6.11,Low,Industrial,Low,0,0,0,0.0,52.0
22.946404,72.673359,burger,62.02,439.36,5050.43,487.94,4533.38,5385.74,11831.83,7458.13,3917.44,3179.84,-99999.0,Low,Residential,Low,0,0,0,0.0,65.0
22.873013,72.79634,sandwich,435.13,435.13,17258.45,12411.16,19494.21,18985.58,25329.25,22262.27,18417.83,13676.44,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
22.823714,72.694858,gujarati,115.36,4768.83,15894.83,10479.65,16631.55,18601.64,25521.56,20504.51,14885.51,15200.53,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.222977,72.498617,punjabi,6.1,943.73,9398.69,6876.72,8597.91,8581.42,9396.88,15245.7,6419.5,3609.98,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.038554,72.875489,south_indian,101.54,5639.89,15985.79,13865.36,23689.6,20198.81,24453.46,22919.44,19478.71,7746.34,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.06948,72.468,chinese,22.34,1799.17,2691.39,1487.05,3787.43,1962.32,5839.76,3949.94,2880.94,365.98,-99999.0,Low,Residential,Low,0,0,0,0.0,63.0
23.023526,72.872335,fine_dining,222.84,3981.08,15452.54,13583.64,23786.05,19975.28,24259.65,22975.78,20367.23,8836.53,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.144859,72.412681,dessert,517.78,3635.71,9732.13,1469.07,13368.58,10215.59,14213.47,13234.97,12917.12,8157.61,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.09684,72.676008,bakery,6.11,893.3,1168.89,666.23,3081.0,1303.57,6733.71,3011.63,2122.92,696.35,61.16,Medium,Industrial,Low,0,0,0,0.0,72.0
23.115209,72.637111,street_food,22.58,46.07,1266.48,540.76,3725.67,922.02,6181.89,4634.92,4177.82,926.22,-99999.0,Low,Residential,Low,0,0,0,0.0,79.0
23.061261,72.680926,fast_food,38.87,813.99,1692.45,542.75,4057.7,977.58,4726.73,3115.49,4418.48,1944.64,5.27,Low,Residential,Low,0,0,0,0.0,60.0
22.958637,72.511358,cafe,574.34,1070.35,2686.33,731.24,5910.57,4612.77,6776.65,6098.56,3175.03,0.0,-99999.0,Low,Industrial,High,0,0,0,0.0,47.5
23.069041,72.776731,coffee,178.51,184.43,8378.49,4670.98,13133.42,9728.08,14498.34,12426.21,9901.83,3472.67,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.5
23.022093,72.522154,pizza,14.51,820.11,325.25,15.35,510.43,670.7,1002.64,968.72,3006.4,455.19,153.83,High,Residential,Low,0,1,6,1.85,75.85
22.934707,72.486072,burger,250.88,806.49,5356.39,700.1,8731.71,8280.08,9240.43,9792.07,3400.52,2825.03,-99999.0,Low,Industrial,Low,0,0,0,0.0,57.0
22.810044,72.78292,sandwich,54.13,54.13,22586.81,15579.24,22858.04,23705.84,30288.78,26276.64,21386.84,19700.72,-99999.0,Low,Commercial,Low,0,0,0,0.0,82.0
23.217014,72.509453,gujarati,24.03,540.79,8108.74,5628.97,7309.22,7292.43,8107.0,14147.45,5239.66,4291.87,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.035215,72.314824,punjabi,779.65,1065.46,14848.44,8891.94,14633.61,15412.91,16067.29,13890.86,17617.88,14390.83,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.252602,72.859235,south_indian,135.11,3260.26,14190.11,14172.0,24096.35,22184.09,30275.47,28497.35,17184.51,16366.62,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.038992,72.315297,chinese,1090.68,1475.51,14814.44,8918.15,14659.0,15382.88,16077.58,13864.11,17780.87,14313.64,2.23,Low,Commercial,Low,0,0,0,0.0,66.0
23.016609,72.479895,fine_dining,5.99,24.71,1053.23,194.56,400.35,446.98,991.31,1043.6,4001.74,909.7,62.38,Medium,Residential,Low,1,11,30,11.75,67.87
22.920983,72.314186,dessert,828.56,2150.47,17882.51,11217.78,17311.37,18701.12,19210.34,18495.0,16067.17,16625.03,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.989349,72.548807,bakery,164.27,923.86,1185.75,620.96,2287.11,1425.44,3619.05,1430.48,2225.05,35.95,7.89,Low,Residential,High,0,0,0,0.0,60.34
23.079066,72.538956,street_food,7.46,1270.0,252.48,61.67,1695.88,1312.78,963.99,2642.42,467.67,650.21,122.61,High,Residential,Low,0,0,0,0.0,77.0
22.888369,72.737528,fast_food,546.56,1424.95,13538.04,6258.99,13525.74,13869.9,20444.33,16644.8,12301.42,10359.8,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
22.997067,72.529448,cafe,3.31,267.07,582.14,67.0,1795.85,745.63,2233.94,1954.85,1294.12,1431.6,125.84,High,Residential,Low,0,0,2,0.5,80.32
22.936231,72.554899,coffee,31.58,569.51,4794.25,1157.3,7128.69,5199.3,9317.3,7347.92,5969.83,838.39,6.15,Low,Industrial,Low,0,0,0,0.0,58.5
22.92499,72.753432,pizza,446.83,446.83,10246.13,6565.61,13063.26,11835.13,18092.23,15343.55,11701.99,6629.76,3.56,Low,Commercial,Low,0,0,0,0.0,68.0
23.246778,72.778393,burger,151.22,2360.99,8307.8,8345.45,16004.47,14992.75,22212.08,22604.79,11504.91,8503.76,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.138627,72.475113,sandwich,1.32,3798.58,3503.44,843.6,7148.27,6157.42,8482.9,10545.68,7538.87,2290.33,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.166605,72.779109,gujarati,84.01,2078.05,3530.17,3367.29,15448.31,11338.35,19614.03,16059.74,5177.03,6891.83,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.008194,72.80502,punjabi,34.39,1206.15,8520.92,6518.6,17348.33,13493.7,17760.93,17095.41,13986.87,7598.71,5.04,Low,Commercial,Low,0,0,0,0.0,66.0
22.897555,72.477965,south_indian,174.05,558.45,9545.23,1971.02,12458.09,12182.86,13236.33,13624.08,6894.19,6371.06,4.51,Low,Commercial,Low,0,0,0,0.0,70.0
23.115709,72.668283,chinese,28.9,276.29,1557.21,394.4,4040.17,609.35,8169.24,4464.24,1997.37,1124.33,-99999.0,Low,Residential,Low,0,0,0,0.0,75.0
22.940624,72.671197,fine_dining,41.26,148.19,4946.17,485.32,4628.35,5995.73,12377.11,7821.16,3746.58,3174.07,50.6,Medium,Residential,Low,0,2,6,2.2,75.94
22.900139,72.321249,dessert,427.51,2864.52,18325.69,10581.34,18143.33,19544.87,20019.21,19590.93,16150.75,16838.12,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.833823,72.620283,bakery,472.9,1334.46,13044.0,8920.51,14294.82,16033.06,22312.65,18137.06,12540.59,13231.54,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.89925,72.369319,street_food,8.26,780.17,14428.39,5650.73,14868.39,16239.47,16639.01,16747.76,11854.61,12677.88,5.28,Low,Commercial,Low,0,0,0,0.0,70.0
22.939214,72.724814,fast_food,50.88,443.03,8157.38,4539.42,9795.12,8610.29,15018.1,12018.55,8511.4,4779.05,-99999.0,Low,Residential,Low,0,0,0,0.0,65.0
23.159011,72.44503,cafe,52.96,6962.28,7315.45,947.58,10695.32,9367.66,12291.25,13986.63,9627.62,4500.59,-99999.0,Low,Industrial,Low,0,0,0,0.0,55.5
22.882328,72.596276,coffee,273.32,283.96,8052.06,3097.61,9619.22,10732.06,16401.04,12979.35,8122.49,7952.54,12.51,Low,Commercial,Low,0,0,0,0.0,77.5
22.974118,72.490714,pizza,13.33,245.43,1295.36,246.25,4776.5,4413.21,5175.63,5864.18,3039.84,1059.37,27.83,Low,Industrial,Low,0,0,0,0.0,71.0
23.193742,72.888819,burger,311.78,558.15,14651.76,14586.72,26320.67,22888.28,30431.58,27143.57,16804.31,13324.0,-99999.0,Low,Commercial,Low,0,0,0,0.0,63.0
23.032569,72.769026,sandwich,84.22,855.52,5288.54,3186.07,13223.34,9336.97,13623.62,12610.67,10994.24,4462.57,5.14,Low,Residential,Low,0,0,0,0.0,67.0
22.968519,72.799257,gujarati,832.84,3143.86,9312.92,6680.23,17102.43,13984.21,18800.05,18060.36,13684.97,6873.69,4.44,Low,Commercial,Low,0,0,0,0.0,66.0
23.266789,72.342502,punjabi,254.22,435.54,23041.06,11947.37,25208.24,25109.26,25855.79,28404.82,22251.82,7535.49,-99999.0,Low,Commercial,Low,0,0,0,0.0,74.0
23.182313,72.351403,south_indian,55.51,2172.2,17030.98,6073.84,19944.96,17703.5,21702.68,19627.28,19014.52,9723.23,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.03567,72.421472,chinese,28.62,4471.78,3925.29,759.91,3774.37,4499.9,5419.18,2998.65,7113.6,3589.58,6.96,Low,Commercial,Low,0,0,0,0.0,66.0
23.213939,72.784005,fine_dining,275.75,1536.14,5534.58,5536.3,15702.85,13372.93,21776.16,20056.37,8699.46,9817.53,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.207561,72.380738,dessert,511.47,511.47,15798.9,4396.89,18891.27,17519.42,20222.35,20863.18,16350.72,5659.7,-99999.0,Low,Commercial,Low,0,0,0,0.0,70.0
23.17871,72.454398,bakery,270.32,5545.76,8069.77,625.05,10747.17,10892.17,12384.31,14576.57,8457.51,2567.59,-99999.0,Low,Industrial,Low,0,0,0,0.0,60.0
23.180188,72.566917,street_food,50.41,50.41,958.17,746.83,1013.65,624.78,955.24,8628.8,355.01,748.53,-99999.0,Low,Residential,Low,0,0,0,0.0,79.0
23.164057,72.329436,fast_food,198.65,4771.97,18522.0,7516.23,19715.55,18483.46,21781.74,19286.86,20514.09,12730.69,-99999.0,Low,Commercial,Low,0,0,0,0.0,58.0
23.031201,72.757178,cafe,64.05,282.01,4136.1,2208.93,12037.74,8150.8,12440.86,11568.59,9812.87,3352.51,8.26,Low,Residential,Low,0,0,0,0.0,69.5
23.060147,72.879627,coffee,370.62,6224.0,16982.11,14393.34,23722.9,20283.58,24891.61,23017.28,18367.98,6600.06,-99999.0,Low,Commercial,Low,0,0,0,0.0,65.5
23.036956,72.705237,pizza,193.3,1759.48,3014.06,1256.31,6676.52,2792.11,7081.75,6741.47,5826.15,367.38,5.56,Low,Industrial,Low,0,0,0,0.0,52.0
22.959812,72.497377,burger,29.72,29.72,2377.89,650.5,5996.56,5431.95,6901.63,6978.2,3235.89,1004.5,5.06,Low,Industrial,Low,0,0,0,0.0,72.0
23.111999,72.334468,sandwich,483.88,3353.03,15519.13,8310.26,15477.89,16018.87,17463.17,14905.28,17151.34,14066.62,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.259962,72.612137,gujarati,3.0,2558.97,7476.22,9104.32,7168.25,7191.75,10000.55,17927.68,9794.82,6890.45,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.93159,72.680342,punjabi,151.28,151.28,6145.16,162.44,5961.56,7128.27,13615.77,9184.82,4907.89,4474.96,6.12,Low,Residential,Low,0,0,0,0.0,75.0
22.905387,72.824761,south_indian,716.51,4043.92,15891.92,12461.95,20694.79,19060.43,24882.86,22802.12,18865.18,12614.58,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
23.224556,72.436317,chinese,227.23,227.23,13288.59,5419.04,14610.35,14588.39,15199.75,19275.88,11568.16,894.16,-99999.0,Low,Commercial,Low,0,0,0,0.0,78.0
22.864206,72.677087,fine_dining,671.12,2235.74,11077.87,6013.54,11789.36,13762.62,20748.39,15665.91,10048.22,10360.05,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
22.965766,72.407069,dessert,158.79,1965.41,7182.27,1703.82,6734.31,8134.92,8600.05,8431.48,6033.49,6251.47,-99999.0,Low,Commercial,Low,0,0,0,0.0,66.0
